Office Space,Laurence Boyce,VODzilla.co,7.0,2022-5-3,"“Work sucks” is the simple tagline of cult classic Office Space. More than two decades since the film was released, it seems that there are a lot more people who agree."
Office Space,David Nusair,Reel Film Reviews,7.5,2021-2-19,...exceedingly pleasant and sporadically hilarious...
Office Space,Carey-Ann Pawsey,Orca Sound,6.0,2019-3-17,"Not only made a satire on office life, but makes comments on white guys listening to gangster rap and inherent racism in the United States. For those who can relate to dying a little every day in a cubicle this is the film for you."
Office Space,Jami Bernard,New York Daily News,7.5,2016-2-19,"With a judiciously executed hip-hop soundtrack and the same anti-conformist spirit that informs Judge's TV cartoons, ""Office Space"" can expect to attract people who aren't even old enough to be stuck in dead-end jobs."
Office Space,Ann Hornaday,Baltimore Sun,7.5,2013-11-4,"Imagine a live-action version of Dilbert, or In the Company of Men reconceived as a lighthearted romp, and you get the idea of Office Space, the auspicious live-action debut of Mike Judge."
Office Space,Jason Caro,Radio Times,6.0,2013-11-2,This unconventional satire of work relationships and office politics is one of the oddest studio comedies in years.
Office Space,David Sterritt,Christian Science Monitor,7.5,2013-11-2,"The creator of Beavis and Butt- Head has made a laid-back, even subtle comedy that generally favors mischievous ironies over outlandish jokes."
Training Day,Roger Clarke,Independent (UK),6.0,2023-11-8,Superior buddy cop movie.
Training Day,Matt Brunson,Film Frenzy,6.25,2023-3-5,A gritty and initially engrossing cop flick.
Training Day,Allison Rose,FlickDirect,10.0,2023-3-1,"With 100 years of movies tucked away in their vault, it is a testament to Training Day that it was included in this special celebration."
Training Day,Jeff Beck,The Blu Spot,7.0,2023-2-27,"Training Day may have a somewhat basic storyline, but it still offers up a mostly-engaging look at its subject, with a pair of outstanding & compelling performances from its stars that give the film the extra oomph it needs."
Training Day,Danielle Solzman,Solzy at the Movies,8.0,2023-2-27,Training Day would not be the film it is without the gritty authenticity for its time.
Training Day,Amy Bracken Sparks,Cleveland Free Times,7.5,2021-10-26,"The sly casting of the charismatic Washington, who comes with built-in righteousness cred, helps this rise above some ill-considered third-act twists and anticlimaxes."
Training Day,Stephen Silver,Tilt Magazine,8.0,2021-10-14,"Training Day painted a picture of a Los Angeles where the cops may be dirty, but the streets are choked with dangerous criminals. (20th anniversary)"
Training Day,Leigh Paatsch,Herald Sun (Australia),7.0,2020-9-11,"This could have been just another corrupt-cop thriller if it wasn't for the involvement of Denzel Washington, who works spectacularly against type in to come up with one of the more memorable screen villains."
Training Day,PJ Nabarro,Patrick Nabarro,6.0,2018-12-9,"Training Day is not a completely unnuanced parable on policing and a nice disavowal of the movie-perpetuated cliché of smug, streetwise copdom."
Training Day,Nell Minow,Common Sense Media,6.0,2010-12-29,"Great performances, but for adults only."
Training Day,Stacie Hougland,Hollywood.com,6.0,2008-11-20,
Training Day,Mark Halverson,Sacramento News & Review,6.0,2008-8-7,
Rushmore,Wesley Lovell,Cinema Sight,7.5,2023-10-4,"Rushmore” is an interesting movie that will appeal to a very small audience, but will nonetheless impress."
Rushmore,David Nusair,Reel Film Reviews,6.25,2023-8-12,...a consistently watchable yet thoroughly erratic endeavor that fares best in its briskly-paced and tremendously entertaining first half...
Rushmore,Keith Garlington,Keith & the Movies,9.0,2022-8-25,...an infectious comedy from start to finish.
Rushmore,John Hartl,Seattle Times,10.0,2014-3-17,"There's an unshakable confidence about this coming-of-age fable that matches that of its central character, Max Fischer."
Rushmore,Andrew Pulver,Guardian,8.0,2014-3-17,Rushmore offers more than simply a series of high-grade yuks; it's a finely-judged parable on the line between self-delusion and reality.
Rushmore,David Sterritt,Christian Science Monitor,10.0,2014-3-17,"Anderson fulfills the promise of his inventive Bottle Rocket with this quirky, often hilarious comedy, and Murray gives his most uproarious performance since the groundbreaking Groundhog Day."
Rushmore,Ann Hornaday,Baltimore Sun,10.0,2014-3-17,"Despite cute moments, nothing about Rushmore begs to be liked, which makes this modest comedy all the more satisfying."
Rushmore,Dan Webster,Spokesman-Review (Washington),7.5,2014-3-17,"Just when you expect the film to do something normal, it takes off like Murray -- riffing on reality as only he, and filmmaker Anderson, can."
Rushmore,Serena Donadoni,"Metro Times (Detroit, MI)",9.0,2014-3-17,"It's somehow fitting that in this Maxcentric universe, Rushmore exists as a satirical comedy, full of dry wit and adolescent absurdities, and a bittersweet valentine to manipulative misfits who actually find the love they deserve."
Rushmore,Steven Rea,Philadelphia Inquirer,10.0,2014-3-17,"There's a danger of overselling Anderson's sweet-hearted, loony little fantasy, but everything -- from the soundtrack of '60s Brit bands with their jangly anthems of angsty love to Robert Yeoman's slightly hyper-real photography -- fits perfectly."
Abre los ojos,Blake French,Filmcritic.com,8.0,2009-8-2,"If Stanley Kubrick and David Lynch had collaborated on a project, the result might have been something like Open Your Eyes."""
Abre los ojos,Jim Lane,Sacramento News & Review,10.0,2008-8-7,
Abre los ojos,Michael Dequina,TheMovieReport.com,8.75,2006-12-29,"The visually stunning product is no less absorbing and haunting, not to mention surprisingly moving."
Abre los ojos,David Grove,Film Threat,10.0,2005-12-6,Alejandro Amenabar announced himself in the category of the top level of directors working today.
Abre los ojos,Emanuel Levy,EmanuelLevy.Com,8.0,2005-7-13,
Abre los ojos,James Sanford,Kalamazoo Gazette,8.0,2003-9-21,"Substantially better than its remake, 'Vanilla Sky'"
Abre los ojos,John Esther,Pasadena Weekly,6.0,2003-8-2,
Abre los ojos,Ken Hanke,"Mountain Xpress (Asheville, NC)",8.0,2003-6-15,"The original of Vanilla Sky -- more subtle, but not as much fun."
Abre los ojos,Dan Lybarger,Nitrate Online,8.0,2003-5-29,"See this far superior thriller instead of the lousy remake ""Vanilla Sky."""
Abre los ojos,James Rocchi,Netflix,8.0,2002-11-7,Alejandro Amenabar's psychothriller is a dark dish Cruise and Crowe later turned to plain Vanilla.
Abre los ojos,Patrick Byrne,Apollo Guide,8.100000000000001,2002-6-13,"A jigsaw puzzle of passion and lust, desire and pain."
Abre los ojos,Liam Lacey,Globe and Mail,5.0,2002-3-19,"For adventurous filmgoers, though, this Spanish import offers something off the beaten path and a chance to play the coffee-shop game: Could This Screenplay Be Saved?"
Abre los ojos,Jeremy Heilman,MovieMartyr.com,10.0,2002-3-5,"Amenabar, at 25, has created a film that deserves comparison to Hitchcock's best work."
Being John Malkovich,Chuck Klosterman,Akron Beacon Journal,10.0,2023-10-30,"It sometimes seems like there is more legitimate creativity in [Malkovich] than there's been in almost every other movie released this year. The script is completely insane and consistently brilliant, and it's funny on almost every level imaginable."
Being John Malkovich,Tom Meek,Cambridge Day,6.25,2020-9-10,The very meta tale stars and is about thespian and sometime Cambridge resident John Malkovich and the puppeteer (John Cusack) who discovers a portal into his brain.
Being John Malkovich,Leigh Paatsch,Herald Sun (Australia),8.0,2020-6-9,The intense invention and creativity at work in this extraordinary movie is overwhelming.
Being John Malkovich,Adam Kempenaar,Filmspotting,9.0,2019-8-30,Kaufman and Jonze steer us through a truly twisted psychological and existential swamp.
Being John Malkovich,Kaleem Aftab,The List,10.0,2019-4-13,What could have developed into a one-gag film becomes a gender-bending extravaganza with a crazy network of love triangles... The real magic of Being John Malkovich is that it never fails to surprise.
Being John Malkovich,Walter Chaw,Film Freak Central,10.0,2012-6-25,an essential existentialist text.
Being John Malkovich,Matt Brunson,Creative Loafing,10.0,2012-6-14,"Playing by its own rules every step of the way, Being John Malkovich is clearly the sort of movie that needs to be made more often."
As Good as It Gets,James Croot,Stuff.co.nz,8.0,2023-8-28,"Despite seemingly being given pretty much free rein to ham things up mercilessly, he [Jack Nicholson] shines without ever becoming too much."
As Good as It Gets,Wesley Lovell,Cinema Sight,8.75,2023-1-7,"James L. Brooks’ screenplay is fantastic, we are in their lives, it feels as if we are PART of their lives and watching it from right up close."
As Good as It Gets,Danielle Solzman,Solzy at the Movies,9.0,2022-12-25,"As Good As It Gets features a masterclass in writing, directing, and acting while reminding us that people can grow and evolve in their lives."
As Good as It Gets,Grant Watson,Fiction Machine,7.0,2021-9-15,One cannot exaggerate how much Helen Hunt's work invests us in this film and its characters; not just Carol but everybody else with whom she comes into contact.
As Good as It Gets,Kelly Kessler,Common Sense Media,8.0,2011-1-2,"Funny, but not a light comedy for youngsters."
As Good as It Gets,Michael Dequina,TheMovieReport.com,7.5,2009-3-29,The greatest pleasures come from the acting.
As Good as It Gets,Sandra Contreras,TV Guide,6.25,2008-9-3,"The movie's too long, and the direction is sometimes slack -- but the script is crammed with withering ripostes, ably delivered by Nicholson and Hunt."
As Good as It Gets,Garth Franklin,Dark Horizons,8.75,2006-12-30,"Not only one of the best romantic comedies of the year, but one of the best films in ages."
As Good as It Gets,Jake Euker,"F5 (Wichita, KS)",0.0,2006-2-9,An inflated TV show by a sitcom creator.
As Good as It Gets,Anthony Miele,Film Threat,7.0,2005-12-6,"The character is written as the most unlikable person one could ever meet. Despite this fact, Jack manages to make the character sympathetic."
The Fifth Element,Brian Eggert,Deep Focus Review,7.5,2023-9-6,"As irresistible—if occasionally annoying—popcorn-munching escapism, The Fifth Element remains an experience of diversionary entertainment, and almost exclusively about rehashing previously explored surfaces with a new sheen."
The Fifth Element,Eddie Harrison,film-authority.com,8.0,2021-2-17,...a distinctive Moebius-inspired gumbo that's easy to enjoy...
The Fifth Element,Mike Massie,Gone With The Twins,9.0,2020-9-11,Visionary filmmaker Luc Besson manages to create several of the most exotic and original characters for this magnum opus of sensory outlandishness.
The Fifth Element,Leigh Paatsch,Herald Sun (Australia),4.0,2020-6-12,"The brains behind The Fifth Element would have been better off adding a sixth element - common sense - to the plot, and allowing it to form a bridge between the film's fantastic visual appeal and its ramshackle plot."
The Fifth Element,Tim Brayton,Alternate Ending,9.0,2017-8-19,"Even 20 years on, The Fifth Element hasn't lost very much of its ability to thoroughly confound and dazzle."
The Fifth Element,Gene Siskel,Chicago Tribune,7.5,2017-5-10,The Fifth Element has enough eye-appeal for two good movies.
The Fifth Element,Jeff Beck,The Blu Spot,8.0,2015-11-17,"Luc Besson's The Fifth Element is a dazzling, funny, and exciting sci-fi actioner that features unforgettable characters and a thrilling story, making this one of the most underrated science-fiction classics around."
The Fifth Element,David Nusair,Reel Film Reviews,5.0,2013-3-17,"Loud, long, and overwhelming..."
The Fifth Element,Carly Kocurek,Common Sense Media,6.0,2011-1-1,Stylish and very violent sci-fi action flick.
The Fifth Element,Scott Nash,Three Movie Buffs,8.75,2009-3-24,Pure eye-candy and a rollicking good-time.
Donnie Brasco,Stephen Silver,Tilt Magazine,8.0,2022-3-4,"A fine film, though not quite a classic, mostly because it didn't break any ground, or show us a new way of telling this type of story (25th anniversary)"
Donnie Brasco,PJ Nabarro,Patrick Nabarro,6.0,2019-2-22,"A clever insight into the everyday, professional banalities of life as a low to mid-level gangster."
